unit_price;sum_fact;shop_id;sale_profit;cal_date;customer;title
7,65;7,64;8;2,83;01.05.2019;ФИО 385;Запонка тип 1 - Puma
13,25;13,25;8;6,79;01.05.2019;ФИО 385;Футболка тип 6 - Reebok
247,47;247,46;5;145,04;01.05.2019;ФИО 99;Сапоги тип 4 - Nike
39,97;39,96;5;14,86;01.05.2019;ФИО 99;Кроссовки тип 5 - Puma
13,81;13,82;7;5,35;02.05.2019;;Шапка тип 7 - Puma
25,99;26;1;13,49;02.05.2019;;Запонка тип 3 - Nike
8,27;8,29;1;4,59;02.05.2019;;Запонка тип 2 - Nike
132,59;132,61;5;65,63;02.05.2019;;Туфли тип 1 - Adidas
16,74;16,75;5;8,95;02.05.2019;;Шлёпки тип 2 - Reebok
82,08;82,07;5;44,15;02.05.2019;;Штаны тип 6 - Nike
14,76;29,54;7;13,73;02.05.2019;;Запонка тип 6 - Reebok
52,25;52,25;7;19,43;02.05.2019;ФИО 1099;Штаны тип 4 - Puma
25,03;25,04;7;13,5;02.05.2019;ФИО 1099;Футболка тип 5 - Reebok
18,11;18,11;7;9,04;02.05.2019;ФИО 1099;Колготки тип 5 - Nike
15,39;15,39;6;5,82;02.05.2019;ФИО 113;Ремень тип 4 - Puma
17,14;17,14;6;6,89;02.05.2019;ФИО 113;Кепка тип 3 - Puma
187,9;187,89;6;80,65;02.05.2019;ФИО 113;Туфли тип 3 - Puma
15,58;15,57;6;8,76;02.05.2019;ФИО 113;Колготки тип 3 - Nike
31,06;31,07;6;17,09;02.05.2019;ФИО 113;Футболка тип 7 - Nike
6,47;6,46;7;2,55;03.05.2019;;Футболка тип 6 - Puma
17,01;17;6;8,22;03.05.2019;;Шапка тип 4 - Nike
13,05;13,04;6;5,8;03.05.2019;;Ремень тип 3 - Adidas
38,3;38,29;4;15,12;03.05.2019;;Штаны тип 6 - Reebok
81,2;81,21;4;35,27;03.05.2019;;Сапоги тип 5 - Puma
25,44;25,43;4;7,62;03.05.2019;;Штаны тип 9 - Puma
17,18;17,18;4;8,51;03.05.2019;;Шлёпки тип 3 - Reebok
28,21;28,21;4;14,18;03.05.2019;;Колготки тип 4 - Reebok
28,14;28,14;8;10,47;03.05.2019;;Запонка тип 4 - Puma
13,2;13,21;8;4,38;03.05.2019;;Майка тип 2 - Reebok
11,38;11,39;8;4,91;03.05.2019;;Шлёпки тип 2 - Puma
13,79;13,79;2;6,75;03.05.2019;ФИО 937;Запонка тип 4 - Nike
11,38;11,39;7;4,91;04.05.2019;;Шлёпки тип 2 - Puma
237,51;237,5;4;117,8;04.05.2019;;Туфли тип 3 - Nike
56,66;56,64;3;24,76;04.05.2019;;Кроссовки тип 4 - Nike
81,2;81,21;3;35,27;04.05.2019;;Сапоги тип 5 - Puma
121,75;121,75;3;64,32;04.05.2019;;Туфли тип 3 - Adidas
10,39;10,39;3;5,25;04.05.2019;;Футболка тип 4 - Adidas
15,61;15,61;3;7,11;04.05.2019;;Шапка тип 2 - Nike
32,67;32,68;3;15,74;04.05.2019;;Рубашка тип 1 - Adidas
53,65;53,64;3;24,08;04.05.2019;;Штаны тип 1 - Adidas
8,13;8,14;9;4,16;04.05.2019;;Колготки тип 5 - Reebok
17,18;17,18;9;8,51;04.05.2019;;Шлёпки тип 3 - Reebok
14,2;14,21;9;5,03;04.05.2019;;Колготки тип 2 - Puma
32,56;32,57;9;17,6;04.05.2019;;Рубашка тип 5 - Nike
218,54;437,07;9;214,08;04.05.2019;;Туфли тип 1 - Reebok
13,79;27,57;9;13,51;04.05.2019;;Запонка тип 4 - Nike
45,6;91,21;9;46,28;04.05.2019;;Рубашка тип 12 - Reebok
13,49;26,96;3;15,04;04.05.2019;;Рубашка тип 10 - Nike
17,58;35,14;3;18,73;04.05.2019;;Футболка тип 3 - Nike
47,28;94,57;4;48,21;04.05.2019;;Штаны тип 6 - Reebok
16,76;33,54;4;18,45;04.05.2019;;Ремень тип 3 - Nike
41,38;41,39;8;20,77;04.05.2019;ФИО 428;Штаны тип 10 - Nike
20,77;20,79;7;11,77;05.05.2019;;Запонка тип 7 - Nike
17,22;17,21;7;7,12;05.05.2019;;Штаны тип 7 - Puma
17,22;17,21;2;7,12;05.05.2019;;Штаны тип 7 - Puma
187,9;187,89;4;80,65;05.05.2019;;Туфли тип 3 - Puma
103,26;103,25;4;45,12;05.05.2019;;Кроссовки тип 1 - Puma
19,35;19,36;4;9,88;05.05.2019;;Кепка тип 2 - Nike
26,14;26,14;6;9,21;05.05.2019;ФИО 153;Рубашка тип 1 - Adidas
22,01;22;1;8,11;06.05.2019;;Футболка тип 3 - Puma
18,69;18,68;1;9,69;06.05.2019;;Запонка тип 7 - Nike
15,3;15,29;1;7,98;06.05.2019;;Штаны тип 9 - Adidas
52,6;52,61;1;24,2;06.05.2019;;Рубашка тип 7 - Adidas
24,94;24,93;5;11,09;06.05.2019;;Колготки тип 6 - Adidas
19,71;19,71;9;7,92;06.05.2019;;Рубашка тип 6 - Puma
77,15;77,14;9;39,22;06.05.2019;;Штаны тип 6 - Nike
13;13;8;7,04;06.05.2019;;Футболка тип 7 - Adidas
8,38;16,79;8;7,41;06.05.2019;;Майка тип 4 - Puma
12,59;12,57;4;3,62;07.05.2019;;Шапка тип 6 - Puma
20,08;40,14;6;22,59;07.05.2019;ФИО 1265;Шапка тип 4 - Nike
17,16;17,14;6;8,37;07.05.2019;ФИО 1265;Рубашка тип 3 - Reebok
10,62;10,61;6;4,05;07.05.2019;ФИО 1265;Футболка тип 4 - Puma
17,18;17,18;6;8,51;07.05.2019;ФИО 1265;Шлёпки тип 3 - Reebok
42,43;42,43;6;22,32;07.05.2019;ФИО 1265;Рубашка тип 8 - Reebok
19,16;19,18;6;10,05;08.05.2019;;Колготки тип 6 - Nike
253,13;253,14;3;134,85;08.05.2019;;Сапоги тип 3 - Nike
73,56;73,57;8;32,92;08.05.2019;;Кроссовки тип 3 - Reebok
19,5;39;8;19,5;08.05.2019;;Рубашка тип 9 - Reebok
15,12;15,11;9;6,65;08.05.2019;ФИО 721;Шапка тип 6 - Nike
15,03;15,04;9;6,53;08.05.2019;ФИО 721;Майка тип 1 - Puma
14,85;14,86;8;7,35;08.05.2019;ФИО 874;Колготки тип 2 - Reebok
13,87;13,86;8;4,98;08.05.2019;ФИО 874;Шапка тип 3 - Puma
15,67;15,68;3;7,2;08.05.2019;ФИО 659;Шапка тип 6 - Nike
39,8;39,79;3;14,37;08.05.2019;ФИО 659;Кроссовки тип 2 - Reebok
46,28;46,29;3;20,85;08.05.2019;ФИО 659;Кроссовки тип 2 - Reebok
15,39;15,39;3;5,82;08.05.2019;ФИО 659;Ремень тип 4 - Puma
13,06;13,07;3;5,74;08.05.2019;ФИО 659;Запонка тип 6 - Puma
16,74;16,75;2;8,95;08.05.2019;ФИО 990;Шлёпки тип 2 - Reebok
115,76;115,75;2;57,3;08.05.2019;ФИО 990;Кроссовки тип 3 - Adidas
10,39;10,39;2;5,25;08.05.2019;ФИО 990;Футболка тип 4 - Adidas
18,43;18,43;7;9,4;09.05.2019;;Шапка тип 3 - Reebok
22,53;22,54;7;12,1;09.05.2019;;Кепка тип 2 - Adidas
175,87;175,86;7;77,73;09.05.2019;;Сапоги тип 3 - Puma
66,11;66,11;3;35,07;09.05.2019;;Штаны тип 3 - Reebok
8,96;8,96;3;3,96;09.05.2019;;Запонка тип 5 - Puma
120,53;120,54;8;63,1;09.05.2019;;Туфли тип 3 - Adidas
10,53;10,54;8;3,78;09.05.2019;;Шлёпки тип 1 - Puma
72,44;72,43;9;39,87;09.05.2019;ФИО 758;Штаны тип 5 - Nike
70,87;70,86;8;36,8;09.05.2019;ФИО 281;Штаны тип 7 - Adidas
10,84;10,82;2;4,26;10.05.2019;;Колготки тип 3 - Reebok
9,57;9,57;2;3,75;10.05.2019;;Шапка тип 5 - Adidas
25,62;25,61;2;12,62;10.05.2019;;Майка тип 1 - Adidas
187,9;187,89;2;80,65;10.05.2019;;Туфли тип 3 - Puma
37,69;37,68;2;14,69;10.05.2019;;Рубашка тип 7 - Puma
121,75;121,75;2;64,32;10.05.2019;;Туфли тип 3 - Adidas
25,31;25,32;2;13,45;10.05.2019;;Шлёпки тип 2 - Nike
206,29;206,29;2;101,04;10.05.2019;;Туфли тип 4 - Nike
15,44;15,43;2;6,02;10.05.2019;;Рубашка тип 8 - Puma
2,99;3;2;1,67;10.05.2019;;Мячик тип 2 - Nike
34,71;34,71;3;15,64;10.05.2019;;Рубашка тип 5 - Reebok
94,43;94,43;3;48,04;10.05.2019;;Штаны тип 7 - Nike
53,83;53,82;3;25,87;10.05.2019;;Кроссовки тип 5 - Adidas
18,4;18,39;3;9,4;10.05.2019;;Колготки тип 1 - Nike
21,78;21,79;3;10,24;10.05.2019;;Футболка тип 5 - Reebok
15,25;15,25;3;7,07;10.05.2019;;Шапка тип 5 - Nike
213,65;213,64;9;95,87;10.05.2019;;Туфли тип 4 - Reebok
6,99;13,96;3;6,05;10.05.2019;;Колготки тип 5 - Reebok
19,71;39,43;6;15,84;10.05.2019;;Рубашка тип 6 - Puma
7,01;14,04;6;6,53;10.05.2019;;Кепка тип 2 - Reebok
20,95;20,96;7;7,09;11.05.2019;;Колготки тип 6 - Adidas
149,49;149,5;7;51,35;11.05.2019;;Сапоги тип 3 - Puma
17,14;17,14;2;6,89;11.05.2019;;Кепка тип 3 - Puma
24,96;24,96;6;12,6;12.05.2019;;Шлёпки тип 2 - Adidas
15,29;15,29;6;6,61;12.05.2019;;Шлёпки тип 3 - Reebok
31,75;31,75;6;12,39;12.05.2019;;Рубашка тип 4 - Puma
8,99;9;6;2,99;12.05.2019;;Майка тип 2 - Adidas
13,58;13,57;6;6,54;12.05.2019;;Кепка тип 3 - Adidas
22,4;22,39;6;11,58;12.05.2019;;Футболка тип 5 - Adidas
66,79;66,79;4;29,69;12.05.2019;;Штаны тип 10 - Puma
56,39;56,39;3;21,32;12.05.2019;;Кроссовки тип 2 - Puma
8,08;8,07;3;4,08;12.05.2019;;Шапка тип 5 - Reebok
49,14;49,14;3;21,32;12.05.2019;;Рубашка тип 5 - Adidas
14,2;14,18;3;8,23;12.05.2019;;Рубашка тип 10 - Nike
13;13;3;7,04;12.05.2019;;Футболка тип 7 - Adidas
21,23;21,21;3;12,44;12.05.2019;;Футболка тип 4 - Nike
76,6;76,61;8;28;12.05.2019;;Сапоги тип 6 - Puma
15,43;15,43;8;8,29;12.05.2019;;Запонка тип 2 - Reebok
21,2;21,21;8;8,99;12.05.2019;;Ремень тип 3 - Puma
125,96;251,93;8;117,99;12.05.2019;;Туфли тип 1 - Adidas
16,33;32,68;3;15,02;12.05.2019;;Майка тип 2 - Reebok
50,22;50,21;9;18,75;12.05.2019;ФИО 762;Рубашка тип 4 - Reebok
60,74;60,75;5;30,85;12.05.2019;ФИО 54;Рубашка тип 1 - Nike
54,88;54,89;7;29,38;13.05.2019;;Штаны тип 3 - Nike
55,83;55,82;7;29,3;13.05.2019;;Штаны тип 8 - Nike
26,24;26,25;7;11,6;13.05.2019;;Рубашка тип 11 - Puma
23,92;23,93;7;8,74;13.05.2019;;Рубашка тип 9 - Puma
12,27;12,25;3;6,48;13.05.2019;;Штаны тип 10 - Reebok
17,8;17,79;3;8,33;13.05.2019;;Кепка тип 2 - Nike
285,97;285,96;3;159,44;13.05.2019;;Сапоги тип 5 - Nike
45,16;45,14;3;24,44;13.05.2019;;Штаны тип 10 - Adidas
18,43;18,43;3;9,4;13.05.2019;;Шапка тип 3 - Reebok
24,99;25;3;13,2;13.05.2019;;Рубашка тип 6 - Reebok
22,4;22,39;3;11,58;13.05.2019;;Футболка тип 5 - Adidas
11,73;11,71;1;5,19;13.05.2019;;Запонка тип 6 - Adidas
12,13;12,14;1;5,88;13.05.2019;;Кепка тип 1 - Adidas
18,56;18,57;5;8,2;13.05.2019;;Шапка тип 8 - Puma
237,51;237,5;5;117,8;13.05.2019;;Туфли тип 3 - Nike
30,65;30,64;5;12,83;13.05.2019;;Штаны тип 9 - Puma
3,58;3,57;5;1,9;13.05.2019;;Мячик тип 2 - Reebok
15,43;15,43;9;8,29;13.05.2019;;Запонка тип 2 - Reebok
15,03;15,04;9;6,53;13.05.2019;;Майка тип 1 - Puma
18,28;36,57;3;18,56;13.05.2019;;Запонка тип 7 - Nike
135,45;270,89;3;159,32;13.05.2019;;Туфли тип 2 - Nike
31,75;63,5;1;24,78;13.05.2019;;Рубашка тип 4 - Puma
12,84;25,68;1;9,9;13.05.2019;;Запонка тип 6 - Reebok
14,1;28,21;6;7,63;13.05.2019;ФИО 293;Шапка тип 1 - Puma
2,84;2,82;8;1,52;13.05.2019;ФИО 986;Мячик тип 2 - Nike
12,21;12,21;8;3,32;13.05.2019;ФИО 986;Шапка тип 3 - Puma
80,37;80,36;4;38,51;13.05.2019;ФИО 66;Кроссовки тип 5 - Reebok
116,32;116,32;4;55,6;13.05.2019;ФИО 66;Кроссовки тип 4 - Reebok
12,53;12,54;6;5,28;13.05.2019;ФИО 293;Ремень тип 3 - Adidas
14,85;14,86;6;7,35;13.05.2019;ФИО 293;Колготки тип 2 - Reebok
95,38;95,39;7;48,99;14.05.2019;;Штаны тип 7 - Nike
12,75;12,75;7;6,86;14.05.2019;;Кепка тип 3 - Nike
254,61;254,61;7;132,79;14.05.2019;;Сапоги тип 4 - Adidas
12,88;12,89;7;5,91;14.05.2019;;Шлёпки тип 1 - Adidas
52,13;52,14;9;20,56;14.05.2019;;Штаны тип 11 - Adidas
18,45;18,46;9;9,66;14.05.2019;;Рубашка тип 3 - Reebok
28,39;28,39;9;12,22;14.05.2019;;Штаны тип 11 - Nike
54,88;109,75;9;58,75;14.05.2019;;Штаны тип 3 - Nike
24,04;48,07;9;15,5;14.05.2019;;Рубашка тип 12 - Adidas
89,29;178,57;5;79,37;14.05.2019;;Туфли тип 3 - Reebok
21,92;21,93;6;11,28;14.05.2019;ФИО 237;Ремень тип 1 - Reebok
17,71;17,71;2;7,6;15.05.2019;;Рубашка тип 10 - Puma
11,38;11,39;4;4,91;15.05.2019;;Шлёпки тип 2 - Puma
29,13;29,14;4;16,31;15.05.2019;;Штаны тип 9 - Nike
22,29;22,29;3;8,36;15.05.2019;;Майка тип 2 - Puma
145,3;145,29;3;60,37;15.05.2019;;Туфли тип 2 - Reebok
55,89;55,89;1;26,32;15.05.2019;;Штаны тип 1 - Adidas
15,1;15,11;1;5,68;15.05.2019;;Рубашка тип 8 - Puma
203,3;203,29;1;102,8;15.05.2019;;Сапоги тип 1 - Nike
14,37;28,75;1;16,02;15.05.2019;;Майка тип 4 - Nike
89,07;178,14;2;92;15.05.2019;;Кроссовки тип 5 - Nike
6,69;6,68;4;3,55;15.05.2019;ФИО 357;Майка тип 1 - Reebok
23,38;23,39;7;9,42;16.05.2019;;Запонка тип 3 - Reebok
73,56;73,57;7;32,92;16.05.2019;;Кроссовки тип 3 - Reebok
21,97;21,96;7;11,47;16.05.2019;;Запонка тип 6 - Nike
14,63;14,64;7;7,17;16.05.2019;;Шапка тип 8 - Reebok
29,31;29,32;7;13,03;16.05.2019;;Рубашка тип 12 - Adidas
41,14;41,14;7;15,96;16.05.2019;;Штаны тип 4 - Adidas
15,9;15,89;7;7,72;16.05.2019;;Шапка тип 5 - Nike
8,5;8,5;2;3,71;16.05.2019;;Кепка тип 1 - Puma
34,71;34,71;2;15,64;16.05.2019;;Рубашка тип 5 - Reebok
73,43;73,43;2;35;16.05.2019;;Штаны тип 5 - Reebok
3,58;3,57;2;1,9;16.05.2019;;Мячик тип 2 - Reebok
13,25;13,25;2;6,79;16.05.2019;;Футболка тип 6 - Reebok
25,33;25,32;2;12,16;16.05.2019;;Колготки тип 7 - Adidas
18,97;18,96;1;9,86;16.05.2019;;Колготки тип 6 - Nike
37,32;37,32;9;15,11;16.05.2019;;Рубашка тип 5 - Puma
34,8;34,79;9;18,84;16.05.2019;;Штаны тип 12 - Adidas
6,63;6,64;9;2,63;16.05.2019;;Шапка тип 5 - Reebok
10,62;21,25;1;8,1;16.05.2019;;Футболка тип 4 - Puma
27,19;54,36;7;29,66;16.05.2019;;Футболка тип 6 - Nike
54,71;54,71;8;27,36;16.05.2019;ФИО 470;Штаны тип 6 - Adidas
16,79;16,79;8;6,5;16.05.2019;ФИО 470;Шапка тип 1 - Puma
33,39;33,39;8;19,64;16.05.2019;ФИО 470;Майка тип 2 - Nike
142,6;142,61;1;75,21;16.05.2019;ФИО 84;Кроссовки тип 1 - Nike
10,61;10,61;7;4,61;16.05.2019;ФИО 618;Колготки тип 4 - Puma
106,12;106,11;7;43,69;16.05.2019;ФИО 618;Кроссовки тип 1 - Adidas
11,24;11,25;5;4,45;17.05.2019;;Кепка тип 2 - Puma
32,67;32,68;5;15,74;17.05.2019;;Рубашка тип 1 - Adidas
142,6;285,21;5;150,42;17.05.2019;;Кроссовки тип 1 - Nike
59,46;118,93;4;39,85;17.05.2019;ФИО 322;Штаны тип 2 - Adidas
51,85;51,86;4;19,28;17.05.2019;ФИО 322;Кроссовки тип 4 - Puma
20,49;20,5;4;11,7;17.05.2019;ФИО 322;Шапка тип 4 - Nike
115,53;115,54;4;42,96;17.05.2019;ФИО 322;Туфли тип 2 - Puma
23,18;23,18;4;9,25;17.05.2019;ФИО 322;Запонка тип 3 - Puma
2,39;2,39;4;0,85;17.05.2019;ФИО 322;Мячик тип 1 - Puma
11,6;11,61;1;5,71;18.05.2019;;Кепка тип 3 - Nike
60,74;60,75;1;30,85;18.05.2019;;Рубашка тип 1 - Nike
30,93;30,93;1;15,97;18.05.2019;;Рубашка тип 5 - Nike
15,27;15,29;1;6,09;18.05.2019;;Колготки тип 2 - Puma
19,46;19,46;5;7,71;18.05.2019;;Штаны тип 11 - Puma
10,58;10,57;9;4,22;18.05.2019;;Штаны тип 12 - Puma
25,52;51,04;5;24,03;18.05.2019;;Ремень тип 3 - Reebok
63,32;126,64;1;38,85;18.05.2019;;Сапоги тип 2 - Puma
31,9;63,82;4;31,45;18.05.2019;ФИО 24;Штаны тип 11 - Nike
10,35;10,36;6;5,96;18.05.2019;ФИО 711;Колготки тип 4 - Nike
45,16;45,14;6;24,44;18.05.2019;ФИО 711;Штаны тип 10 - Adidas
21,66;21,64;1;8,52;19.05.2019;;Колготки тип 3 - Puma
8,14;8,14;1;3,32;19.05.2019;;Запонка тип 1 - Puma
18,63;18,64;9;8,42;19.05.2019;;Футболка тип 7 - Reebok
2,99;3;3;1,67;19.05.2019;ФИО 771;Мячик тип 2 - Nike
77,53;77,54;6;38,18;20.05.2019;;Штаны тип 3 - Adidas
76,31;76,32;6;29,91;20.05.2019;;Штаны тип 7 - Nike
89,07;89,07;4;46;20.05.2019;;Кроссовки тип 5 - Nike
19,35;19,36;3;9,88;20.05.2019;;Кепка тип 2 - Nike
24,28;24,29;3;12,75;20.05.2019;;Футболка тип 5 - Reebok
15,58;15,57;3;8,76;20.05.2019;;Колготки тип 3 - Nike
20,26;20,25;5;9,86;20.05.2019;;Ремень тип 1 - Adidas
56,13;56,14;5;27,35;20.05.2019;;Штаны тип 7 - Reebok
20,01;20;7;10,61;21.05.2019;;Майка тип 3 - Reebok
73,33;73,32;8;42,05;21.05.2019;;Рубашка тип 4 - Nike
15,3;30,61;3;15,96;21.05.2019;;Штаны тип 9 - Adidas
171,93;343,86;4;181,08;21.05.2019;;Сапоги тип 6 - Nike
18,43;18,43;8;9,4;21.05.2019;ФИО 302;Шапка тип 3 - Reebok
16,74;16,75;8;8,95;21.05.2019;ФИО 302;Шлёпки тип 2 - Reebok
70,25;70,25;8;32,07;21.05.2019;ФИО 302;Кроссовки тип 6 - Reebok
13,05;13,04;1;5,8;21.05.2019;ФИО 848;Ремень тип 3 - Adidas
14,22;14,21;2;7,76;22.05.2019;;Ремень тип 4 - Adidas
84,3;84,29;2;48,34;22.05.2019;;Штаны тип 4 - Nike
8,11;8,11;2;2,68;22.05.2019;;Рубашка тип 3 - Puma
16,23;16,21;2;8,05;22.05.2019;;Шапка тип 5 - Nike
9,96;9,96;1;5,1;22.05.2019;;Шапка тип 2 - Adidas
19,61;19,61;1;9,4;22.05.2019;;Футболка тип 7 - Reebok
25,69;25,68;5;11,73;22.05.2019;;Запонка тип 3 - Reebok
34,77;34,79;5;17,16;22.05.2019;;Запонка тип 4 - Adidas
18,31;18,32;5;8,77;22.05.2019;;Запонка тип 7 - Reebok
22,83;22,82;8;10,97;23.05.2019;;Шлёпки тип 2 - Nike
13,79;13,79;8;6,75;23.05.2019;;Запонка тип 4 - Nike
16,74;16,75;8;8,95;23.05.2019;;Шлёпки тип 2 - Reebok
17,14;34,29;7;13,78;23.05.2019;ФИО 269;Кепка тип 3 - Puma
8,96;17,93;7;7,92;23.05.2019;ФИО 269;Запонка тип 5 - Puma
23,78;47,57;7;25,27;23.05.2019;ФИО 269;Шлёпки тип 1 - Reebok
17,41;34,82;7;15,9;23.05.2019;ФИО 269;Шапка тип 6 - Adidas
17,03;34,07;1;16,07;23.05.2019;ФИО 697;Запонка тип 7 - Nike
12,13;12,14;9;5,88;23.05.2019;ФИО 1193;Кепка тип 1 - Adidas
56,2;56,21;9;18,02;23.05.2019;ФИО 1193;Кроссовки тип 6 - Reebok
46,28;46,29;7;20,85;23.05.2019;ФИО 269;Кроссовки тип 2 - Reebok
77,53;77,54;7;38,18;23.05.2019;ФИО 269;Штаны тип 3 - Adidas
33,32;33,32;7;14,25;23.05.2019;ФИО 269;Рубашка тип 5 - Reebok
40,75;40,75;7;11,68;23.05.2019;ФИО 269;Рубашка тип 1 - Puma
20,1;20,11;6;10,1;24.05.2019;;Шапка тип 4 - Adidas
74,33;74,32;2;34,79;24.05.2019;;Штаны тип 2 - Adidas
8,86;8,86;2;3,89;24.05.2019;;Футболка тип 5 - Puma
11,2;11,21;9;4,06;24.05.2019;;Футболка тип 2 - Puma
11,2;11,21;9;4,06;24.05.2019;;Футболка тип 2 - Puma
26,1;26,11;9;13,74;24.05.2019;;Футболка тип 6 - Nike
55,83;55,82;9;29,3;24.05.2019;;Штаны тип 8 - Nike
13,58;13,57;9;6,54;24.05.2019;;Кепка тип 3 - Adidas
21,39;21,39;9;7,47;24.05.2019;;Майка тип 2 - Puma
166;166;9;84,61;24.05.2019;;Сапоги тип 6 - Nike
2,16;2,14;9;1,05;24.05.2019;;Мячик тип 1 - Adidas
60,74;60,75;8;30,85;24.05.2019;;Рубашка тип 1 - Nike
64,35;64,36;7;15,74;25.05.2019;;Сапоги тип 6 - Puma
8,5;8,5;2;3,71;25.05.2019;;Кепка тип 1 - Puma
20,34;20,36;2;10,27;25.05.2019;;Шапка тип 8 - Nike
74,33;74,32;5;34,79;25.05.2019;;Штаны тип 2 - Adidas
10,62;10,61;5;4,05;25.05.2019;;Футболка тип 4 - Puma
55,89;55,89;9;26,32;25.05.2019;;Штаны тип 1 - Adidas
16,58;16,57;9;9,5;25.05.2019;;Шапка тип 1 - Nike
23,92;23,93;9;8,74;25.05.2019;;Рубашка тип 9 - Puma
55,37;110,75;4;53,95;25.05.2019;;Рубашка тип 7 - Adidas
9,61;9,61;9;5,14;25.05.2019;ФИО 311;Колготки тип 2 - Nike
42,43;42,43;9;22,32;25.05.2019;ФИО 311;Рубашка тип 8 - Reebok
10,61;10,61;6;4,61;25.05.2019;ФИО 1172;Колготки тип 4 - Puma
19,17;19,18;6;11,31;25.05.2019;ФИО 1172;Ремень тип 2 - Nike
23,18;23,18;6;9,25;25.05.2019;ФИО 1172;Запонка тип 3 - Puma
11,83;11,82;6;3,61;25.05.2019;ФИО 1172;Шлёпки тип 3 - Puma
21,53;21,54;7;9,99;26.05.2019;;Футболка тип 5 - Reebok
13,05;13,04;2;5,8;26.05.2019;;Ремень тип 3 - Adidas
70,87;70,86;2;36,8;26.05.2019;;Штаны тип 7 - Adidas
10,73;10,71;2;5,34;26.05.2019;;Шлёпки тип 3 - Adidas
12,13;12,14;5;5,88;26.05.2019;;Кепка тип 1 - Adidas
24,12;24,11;9;10,48;26.05.2019;;Колготки тип 5 - Puma
17,71;17,71;2;9,39;26.05.2019;ФИО 433;Запонка тип 1 - Nike
12,41;12,39;2;5,09;27.05.2019;;Запонка тип 6 - Puma
17,18;17,18;3;8,51;27.05.2019;;Шлёпки тип 3 - Reebok
15,94;15,93;3;7,62;27.05.2019;;Запонка тип 1 - Nike
15,75;15,75;3;8,29;27.05.2019;;Ремень тип 2 - Reebok
10,3;10,29;3;3,73;27.05.2019;;Футболка тип 4 - Puma
23,94;23,93;3;11,73;27.05.2019;;Запонка тип 5 - Adidas
48,5;97;2;44,28;27.05.2019;;Рубашка тип 1 - Reebok
22,01;22;6;8,11;28.05.2019;;Футболка тип 3 - Puma
66,79;66,79;2;29,69;28.05.2019;;Штаны тип 10 - Puma
34,71;34,71;4;15,64;28.05.2019;;Рубашка тип 5 - Reebok
100,98;100,96;4;43,44;28.05.2019;;Туфли тип 1 - Nike
18,9;18,89;4;10,15;28.05.2019;;Кепка тип 1 - Reebok
24,58;24,57;3;11,36;28.05.2019;;Колготки тип 4 - Adidas
66,79;66,79;3;29,69;28.05.2019;;Штаны тип 10 - Puma
76,6;76,61;3;28;28.05.2019;;Сапоги тип 6 - Puma
194,53;194,54;3;96,64;28.05.2019;;Сапоги тип 5 - Reebok
14,67;29,32;3;11,19;28.05.2019;;Колготки тип 5 - Nike
22,01;22;6;8,11;28.05.2019;ФИО 1040;Футболка тип 3 - Puma
